"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0524044","Cottus gobio","CZ0524044","5360b","2015","POP_VITALITA","Ryby a mihule","Úpa - Velká Úpa, Malá Úpa - Pøední Vısluní, Lyseèinskı potok - D. Lyseèiny","9544214, 9544216, 9544217","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Krkonoše",2012-09-01,2017-10-31,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5360b","2015","CELKOVE_HODNOCENI","Ryby a mihule","Úpa - Velká Úpa, Malá Úpa - Pøední Vısluní, Lyseèinskı potok - D. Lyseèiny","9544214, 9544216, 9544217","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Krkonoše",2012-09-03,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5360b","2015","POP_VITALITA","Ryby a mihule","Úpa - Velká Úpa, Malá Úpa - Pøední Vısluní, Lyseèinskı potok - D. Lyseèiny","9544214, 9544216, 9544217","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Krkonoše",2012-09-03,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Cottus gobio","CZ0524044","5259d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Labe - Klauslovy Boudy","9544215","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Krkonoše",2012-09-05,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Cottus gobio","CZ0524044","5259d","2015","POP_VITALITA","Ryby a mihule","Labe - Klauslovy Boudy","9544215","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Krkonoše",2012-09-05,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5259d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Labe - Klauslovy Boudy","9544215","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Krkonoše",2012-09-05,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5259d","2015","POP_VITALITA","Ryby a mihule","Labe - Klauslovy Boudy","9544215","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Krkonoše",2012-09-05,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Cottus gobio","CZ0524044","5361a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Albeøickı potok - H. Albeøice","9544218","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Krkonoše",2015-09-01,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Cottus gobio","CZ0524044","5361a","2015","POP_VITALITA","Ryby a mihule","Albeøickı potok - H. Albeøice","9544218","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Krkonoše",2015-09-01,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5361a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Albeøickı potok - H. Albeøice","9544218","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Krkonoše",2015-09-01,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0524044","Lampetra planeri","CZ0524044","5361a","2015","POP_VITALITA","Ryby a mihule","Albeøickı potok - H. Albeøice","9544218","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Krkonoše",2015-09-01,2015-09-01,"RP Liberecko","AOPK ÈR - RP Liberecko, Správa KRNAP, Krajskı úøad Libereckého kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373d","2015","POP_VITALITA","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373d","2015","POP_VITALITA","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2014-10-04,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373d","2015","POP_VITALITA","Ryby a mihule","Luha - Jeseník n. Odrou","9544220","2015-09-01","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Poodøí",2014-10-04,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373c","2015","POP_VITALITA","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373c","2015","POP_VITALITA","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373c","2015","POP_VITALITA","Ryby a mihule","Odra - Jeseník n. Odrou","9544221","2015-09-01","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6274d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6274d","2015","POP_VITALITA","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6274d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6274d","2015","POP_VITALITA","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6274d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2012-09-10,2022-05-24,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6274d","2015","POP_VITALITA","Ryby a mihule","Odra - Albrechtièky","9544222","2015-09-01","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Poodøí",2012-09-10,2022-05-24,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373b","2015","CELKOVE_HODNOCENI","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6373b","2015","POP_VITALITA","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373b","2015","CELKOVE_HODNOCENI","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6373b","2015","POP_VITALITA","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373b","2015","CELKOVE_HODNOCENI","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2014-10-04,2024-03-08,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Rhodeus amarus","CZ0814092","6373b","2015","POP_VITALITA","Ryby a mihule","Jíèínka - Kunín","9544223","2015-09-01","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Poodøí",2014-10-04,2024-03-08,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6374a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Pustìjovskı potok - Butovice, Husí potok - Hladké ivotice","9544224, 9544226","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6374a","2015","POP_VITALITA","Ryby a mihule","Pustìjovskı potok - Butovice, Husí potok - Hladké ivotice","9544224, 9544226","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6374a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Pustìjovskı potok - Butovice, Husí potok - Hladké ivotice","9544224, 9544226","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6374a","2015","POP_VITALITA","Ryby a mihule","Pustìjovskı potok - Butovice, Husí potok - Hladké ivotice","9544224, 9544226","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6274c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Butovickı potok - Butovice","9544225","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6274c","2015","POP_VITALITA","Ryby a mihule","Butovickı potok - Butovice","9544225","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6274c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Butovickı potok - Butovice","9544225","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6274c","2015","POP_VITALITA","Ryby a mihule","Butovickı potok - Butovice","9544225","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6275c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Ondøejnice - Stará Ves n. Ondøejnicí","9544227","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Cottus gobio","CZ0814092","6275c","2015","POP_VITALITA","Ryby a mihule","Ondøejnice - Stará Ves n. Ondøejnicí","9544227","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6275c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Ondøejnice - Stará Ves n. Ondøejnicí","9544227","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0814092","Lampetra planeri","CZ0814092","6275c","2015","POP_VITALITA","Ryby a mihule","Ondøejnice - Stará Ves n. Ondøejnicí","9544227","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Poodøí",2015-09-01,2015-09-01,"RP Moravskoslezské","AOPK ÈR - RP Moravskoslezské, Krajskı úøad Moravskoslezského kraje"
"CZ0714073","Cottus gobio","CZ0714073","6267d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Øimice","9544272","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Cottus gobio","CZ0714073","6267d","2015","POP_VITALITA","Ryby a mihule","Morava - Øimice","9544272","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Lampetra planeri","CZ0714073","6267d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Øimice","9544272","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Lampetra planeri","CZ0714073","6267d","2015","POP_VITALITA","Ryby a mihule","Morava - Øimice","9544272","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Cottus gobio","CZ0714073","6268c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Mladeè","9544273","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-01,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Cottus gobio","CZ0714073","6268c","2015","POP_VITALITA","Ryby a mihule","Morava - Mladeè","9544273","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-01,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Lampetra planeri","CZ0714073","6268c","2015","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Mladeè","9544273","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Lampetra planeri","CZ0714073","6268c","2015","POP_VITALITA","Ryby a mihule","Morava - Mladeè","9544273","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Litovelské Pomoraví",2015-09-01,2015-09-01,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0424030","Cottus gobio","CZ0424030","5445d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Chomutovka - Suchdol u Køímova","9544302","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Cottus gobio","CZ0424030","5445d","2015","POP_VITALITA","Ryby a mihule","Chomutovka - Suchdol u Køímova","9544302","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Lampetra planeri","CZ0424030","5445d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Chomutovka - Suchdol u Køímova","9544302","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Lampetra planeri","CZ0424030","5445d","2015","POP_VITALITA","Ryby a mihule","Chomutovka - Suchdol u Køímova","9544302","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Cottus gobio","CZ0424030","5546a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Chomutovka - Chomutov_Horní Ves","9544303","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Cottus gobio","CZ0424030","5546a","2015","POP_VITALITA","Ryby a mihule","Chomutovka - Chomutov_Horní Ves","9544303","2015-09-01","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Lampetra planeri","CZ0424030","5546a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Chomutovka - Chomutov_Horní Ves","9544303","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424030","Lampetra planeri","CZ0424030","5546a","2015","POP_VITALITA","Ryby a mihule","Chomutovka - Chomutov_Horní Ves","9544303","2015-09-01","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Bezruèovo údolí",2015-09-01,2015-09-01,"RP SCHKO Slavkovskı les","Krajskı úøad Ústeckého kraje"
"CZ0424127","Cottus gobio","CZ0424127","5446d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Luec - Èervenı Hrádek","9544309","2015-09-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Vıchodní Krušnohoøí",2015-09-01,2015-09-01,"RP SCHKO Èeské støedohoøí","AOPK ÈR - RP SCHKO Èeské støedohoøí, Krajskı úøad Ústeckého kraje"
